"scientificName","vernacularName","decimalLatitude","decimalLongitude","eventDate","stateProvince","country"
"Cygnus olor","Mute Swan",51.211342,-0.10445,1111708800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.267216,-0.553692,1583798400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.570809,-0.089535,1592697600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.66315,0.49999,1537315200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.451217,-0.526298,1483574400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.53987,0.139901,1131235200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.73548,-0.270872,1233273600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.637612,-0.0506,1100390400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.536152,0.550705,1651968000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.536014,-0.163089,1320451200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.56758,-0.169031,1350604800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.387391,-0.147488,1189641600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.718343,-0.329433,966902400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.39438,-0.312512,1522454400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.399357,-0.053559,1487116800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.632758,-0.029133,1357948800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.450279,0.121316,1355184000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.118662,-0.215412,1383955200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.709561,-0.344231,1554249600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.570809,-0.089535,1456444800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.570809,-0.089535,1455148800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.77604,0.006096,1668988800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.630431,-0.477152,304560000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.191416,-0.606153,1545696000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.373797,-0.140853,1286064000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.45277,0.229384,1185580800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.482946,-0.546878,1642896000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.655432,-0.331747,1654732800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.73548,-0.270872,1273708800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.421754,-0.34027,1553990400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.333061,-0.429605,1661904000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.483197,-0.237224,1337731200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.165228,-0.034825,1169251200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.49361,0.209766,1371081600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.182427,-0.606424,1262649600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.482684,0.31006,1641859200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.59391,-0.435062,1371945600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.462094,0.438593,1695427200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.640759,0.029025,1516665600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.446992,-0.548019,1203984000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.428655,-0.519831,1365897600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.406453,-0.542115,1628035200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.686429,-0.012335,1366848000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.588069,-0.045503,1690675200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.561908,-0.767975,1626739200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.300918,-0.380494,1484611200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.412562,-0.326223,1390003200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.528809,0.002418,1309132800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.448414,0.221976,1490400000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.712691,-0.250028,1649548800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.588128,-0.341432,1258156800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.318059,0.445297,1474848000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.442763,-0.569737,1701993600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.731093,-0.27828,1482019200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.412766,-0.340595,1490313600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.273073,0.220673,1288742400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.414898,-0.498705,1295136000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.77604,0.006096,1547337600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.640759,0.029025,1156636800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.540908,0.082265,1589760000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.498207,-0.04935,1690761600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.474209,-0.237571,1506556800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.455578,-0.195107,1120348800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.408374,-0.347944,1641081600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.438326,0.279043,1475625600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.81733,-0.042852,763776000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.298409,-0.531196,1612828800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.780409,0.013539,1245024000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.800773,-0.130592,1237075200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.635637,0.064924,1473465600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.382784,-0.140489,1461024000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.199951,0.038224,1535500800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.754497,-0.342588,1378425600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.412562,-0.326223,1531526400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.0798,-0.323983,1685145600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.350452,-0.385929,1322352000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.314447,0.172445,1207526400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.709016,-0.018583,1307923200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.403574,-0.326551,1577059200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.373146,0.390755,887760000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.291583,0.19288,1214092800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.626601,0.526878,1592092800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.509053,-0.164173,1656979200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.373604,-0.435402,1202342400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.870681,0.242732,907545600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.509053,-0.164173,1547942400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.4623,-0.345997,1476489600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.726987,-0.017797,1598140800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.519742,0.254276,1356998400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.264796,-0.732935,1297641600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.414713,-0.48433,1188604800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.25382,-0.561277,1582848000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.498207,-0.04935,1485388800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.630802,-0.506037,1619395200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.77604,0.006096,1560816000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.630431,-0.477152,320198400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.410678,-0.520412,1048377600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.766613,-0.247944,1324598400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.513954,-0.509862,1020816000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.652153,-0.115029,1433462400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.568119,0.069078,1445126400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.509053,-0.164173,1556668800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.406453,-0.542115,1558224000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.412766,-0.340595,1591833600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.474209,-0.237571,1652400000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.753589,0.476003,-312076800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.500514,-0.193332,-60998400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.273073,0.220673,1532390400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.509053,-0.164173,1505174400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.500514,-0.193332,-32313600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.422554,-0.397773,1389830400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.536878,-0.545161,1210032000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.25382,-0.561277,1350691200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.446632,-0.51925,1408233600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.81733,-0.042852,1204934400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.524439,-0.004982,1670803200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.695659,-0.026401,1358985600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.554125,-0.486914,1375747200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.512434,-0.394622,1520726400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.731093,-0.27828,1218672000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.812716,-0.035799,1616457600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.414338,0.119652,1489190400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.709561,-0.344231,1690070400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.315465,-0.458904,1310860800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.557489,-0.775307,1274054400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.50393,0.138217,1268006400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.295923,-0.344812,1607558400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.509331,0.08803,1309910400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.446265,-0.490481,1425772800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.499612,-0.135737,1266710400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.55214,-0.696122,1500768000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.437825,-0.210195,-348710400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.570809,-0.089535,1605139200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.483197,-0.237224,1458345600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.528809,0.002418,1330387200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.806286,-0.195638,245030400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.588069,-0.045503,1016236800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.461189,0.481735,1589587200000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.446992,-0.548019,1461801600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.558622,0.097501,1547942400000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.600696,0.005579,1214092800000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.475641,0.208898,1291680000000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.554125,-0.486914,1323561600000,"England","United Kingdom"
"Cygnus olor","Mute Swan",51.296476,0.171596,1440892800000,"England","United Kingdom"
