"scientificName","vernacularName","decimalLatitude","decimalLongitude","eventDate","stateProvince","country"
"Ardea cinerea","Grey Heron",51.588069,-0.045503,1614124800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.285888,-0.610465,1194739200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.516023,-0.682741,1461369600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.557044,0.183987,1491350400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.287756,0.156843,1610150400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.217503,0.303919,1110758400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.621255,-0.463013,1546732800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.504409,-0.466948,-600998400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.22512,0.139591,1509235200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.731093,-0.27828,1148083200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.731093,-0.27828,1432512000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.374024,-0.155212,1398211200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.615027,-0.044346,1150243200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.4389,-0.282095,1578787200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.5677,-0.493677,,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.468267,-0.453762,1399593600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.446947,0.516944,1374883200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.524096,0.261699,1523750400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.591617,0.257833,1220227200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.603838,-0.506922,1565222400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.787864,-0.167374,1320969600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.338745,-0.1997,1261526400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.786657,-0.392155,1312675200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.0798,-0.323983,,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.414713,-0.48433,1370649600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.554125,-0.486914,1415923200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.267216,-0.553692,1597536000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.631271,0.057501,1484006400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.731093,-0.27828,1209772800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.73548,-0.270872,1154390400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.763485,-0.342259,1021161600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.333919,-0.178355,1655683200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.66315,0.49999,1527206400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.624526,-0.737387,1483574400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.50776,0.174424,1353715200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.499612,-0.135737,1541635200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.552978,-0.400407,1261958400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.803972,-0.050684,1098144000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.73548,-0.270872,1208304000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.35638,-0.493437,1685318400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.46346,0.4685445,1667606400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.357118,0.512016,1405296000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.825553,-0.622945,1350172800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.570809,-0.089535,1699660800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.482879,0.518923,1214092800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.594665,-0.492785,1421020800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.499612,-0.135737,1639353600000,"England","United Kingdom"
